Replicate_1,Replicate_2,Replicate_3,Replicate_4,Replicate_5,Replicate_6,Replicate_7,Replicate_8,Replicate_9,Replicate_10,Replicate_11,Replicate_12,Replicate_13,Replicate_14,Replicate_15,Replicate_16,Replicate_17,Replicate_18,Replicate_19,Replicate_20,Replicate_21,Replicate_22,Replicate_23,Replicate_24,Replicate_25,Replicate_26,Replicate_27,Replicate_28,Replicate_29,Replicate_30,Replicate_31,Replicate_32,Replicate_33,Replicate_34,Replicate_35,Replicate_36,Replicate_37,Replicate_38,Replicate_39,Replicate_40,Replicate_41,Replicate_42,Replicate_43,Replicate_44,Replicate_45,Replicate_46,Replicate_47,Replicate_48,Replicate_49,Replicate_50,Replicate_51,Replicate_52,Replicate_53,Replicate_54,Replicate_55,Replicate_56,Replicate_57,Replicate_58,Replicate_59,Replicate_60,Replicate_61,Replicate_62,Replicate_63,Replicate_64,Replicate_65,Replicate_66,Replicate_67,Replicate_68,Replicate_69,Replicate_70,Replicate_71,Replicate_72,Replicate_73,Replicate_74,Replicate_75,Replicate_76,Replicate_77,Replicate_78,Replicate_79,Replicate_80,Replicate_81,Replicate_82,Replicate_83,Replicate_84,Replicate_85,Replicate_86,Replicate_87,Replicate_88,Replicate_89,Replicate_90,Replicate_91,Replicate_92,Replicate_93,Replicate_94,Replicate_95,Replicate_96,Replicate_97,Replicate_98,Replicate_99,Replicate_100
0.6783628221601248,1.0298270573839545,0.7467908626422286,0.7363128056749701,0.9626939669251442,0.5910123996436596,1.1698844023048878,0.4722139947116375,0.9831539150327444,0.8072677021846175,0.6704409550875425,0.5742144510149956,0.3675330989062786,0.3274111431092024,0.875912950374186,0.7672521434724331,1.21826196834445,1.0153505355119705,1.1743274731561542,0.8536045253276825,0.8015372781082988,0.9428829895332456,1.2273700023069978,0.9708794020116329,0.7710520578548312,1.0587767958641052,1.1363564478233457,0.30357614532113075,0.756453039124608,0.5638539474457502,0.3635914009064436,0.34805773850530386,0.6071794144809246,0.5462987180799246,1.1228513903915882,0.5620072549208999,0.7495032427832484,0.7795723304152489,0.9167168010026217,1.2148427432402968,0.7672572070732713,0.6645469702780247,0.2728341333568096,0.26425322238355875,0.6904681008309126,0.3595626624301076,0.6745560532435775,0.7752130497246981,1.1740694930776954,1.0521980645135045,0.5785909937694669,1.2154787732288241,0.7941202186048031,0.8105020606890321,0.4531096136197448,1.2085775844752789,1.1031831167638302,0.3807157436385751,0.6831493591889739,0.7905629761517048,0.4408048437908292,0.47015982400625944,0.46537434216588736,1.2360672373324633,0.5093581052497029,0.8448658986017108,0.7292048521339893,0.48630539141595364,0.4988501127809286,1.1186135616153479,0.6795375589281321,1.1888419957831502,0.7594594676047564,0.27817159332334995,0.8989182384684682,0.5606451015919447,0.7193585392087698,0.6471227733418345,0.7598736677318811,0.7816276988014579,0.8440313125029206,1.0970718525350094,0.6075088623911142,0.8543886253610253,0.8913645492866635,1.152221859432757,0.47716940101236105,1.072780049405992,0.7326323483139277,1.12037767842412,1.1029038997367024,0.9750988464802504,0.3413549084216356,0.6211027381941676,0.47469572722911835,0.30159653816372156,1.1850121170282364,0.728659731335938,0.9593403832986951,1.079411018639803
1.1769618056714535,0.39875216875225306,0.8887967569753528,1.1349416868761182,0.503364946693182,0.9889334896579385,0.2520925300195813,1.2360980482771993,0.3482463425025344,0.30917116440832615,1.0712470700964332,0.8504125783219934,1.1866450421512127,0.8789658406749368,0.28281091526150703,0.3211414376273751,0.32089969515800476,0.3888793233782053,0.6912586698308587,0.401093783788383,0.44766561035066843,0.6556996433064342,0.28395489137619734,0.5460381731390953,0.43005924578756094,0.6796854818239808,0.3598733665421605,1.0250421231612563,0.44738983921706676,0.8028836911544204,1.004933207295835,1.018997154198587,0.7954612076282501,1.0835870215669274,0.4334070822224021,0.9994825245812535,1.1883380906656384,0.6590373115614057,0.2513633072376251,0.6465003257617354,0.6595490025356412,0.9800875829532743,0.9436296708881855,1.0078824190422893,0.9949664697051048,1.1330377142876387,1.2159857861697674,0.42366396449506283,0.48456297628581524,0.31472949031740427,0.7657173844054341,0.7426396142691374,0.7476933728903532,0.6041805446147919,1.095546350814402,0.4194267224520445,0.5175887830555439,0.9636509036645293,1.2371233478188515,0.6865599676966667,1.0636926991865039,1.2032594364136457,0.8998106205835938,0.6560741430148482,0.8818386299535632,0.4060207838192582,0.9640009058639407,0.8504308387637138,1.1358112236484885,0.32898846734315157,0.7976963622495532,0.3089364441111684,0.6337074879556894,1.0043489811941981,0.3874266790226102,1.0552732832729816,0.8151890141889453,0.9810767425224185,0.7325102994218469,0.39506242610514164,0.675841249525547,0.7215129602700472,0.8542713858187199,0.4643847616389394,0.6248045768588781,0.46285969484597445,0.8295438913628459,0.7036056546494365,1.2330973828211427,0.2941163256764412,0.47090117260813713,0.2730496507138014,0.9900614200159907,0.8079620376229286,0.9874573275446892,0.8992443960160017,0.589289266616106,0.8244775896891952,0.5363404536619782,0.2651652880012989
0.9117985293269157,0.652652938850224,1.006415649317205,0.8864552164450288,0.4607628481462598,1.0226404126733541,0.5101413251832128,0.9145231200382113,0.7254146682098508,0.6593411145731807,0.8285947600379586,1.199296941049397,0.8100305441766977,1.0605528084561229,0.6933009866625071,0.6745829191058874,0.6543010100722313,0.7094827042892575,0.3464754084125161,0.6436093738302588,0.6349217602983117,0.411322271451354,0.6304428428411484,0.3869196269661188,0.6945745144039392,0.3653358928859234,0.5820419192314148,0.811998083256185,0.5282033681869507,1.172273418866098,0.9996291035786271,0.8589105615392327,1.1729430444538593,0.8228887850418687,0.7118321945890784,1.1001265104860067,0.9459463898092508,0.3250915287062526,0.7414126647636294,0.4098037639632821,0.38483121059834957,1.0859022187069058,1.12444076128304,0.94835842307657,1.208063649944961,0.8464245935902,0.987938679754734,0.5536413379013538,0.5023373039439321,0.7156975818797946,1.0960090467706323,0.4465077882632613,0.2753374446183443,0.40891475696116686,0.9973379345610738,0.7135699093341827,0.2988259270787239,1.1145259849727154,0.9892342975363135,0.3261262169107795,0.9477927461266518,0.8010266022756696,1.0427952576428652,0.3342836946249008,1.0624692318961024,0.5482436306774616,1.089236774481833,1.1437107929959893,0.8332427116110921,0.7280714428052306,1.0693064564839005,0.52818204741925,0.44283337891101837,0.7768081678077579,0.7070224769413471,0.8780423682183027,1.0962743069976568,1.0422106757760048,0.32650110591202974,0.5685442322865129,0.2831507530063391,0.4701026799157262,1.1318895239382982,0.7163408873602748,0.3585567744448781,0.5370916686952114,1.194162224419415,0.3414256814867258,0.9965071491897106,0.7420884259045124,0.6372319534420967,0.7034157505258918,1.010092786513269,1.1433464828878641,1.2436679704114795,1.2374385334551334,0.3139371834695339,1.2328030923381448,0.3451028801500797,0.6055768672376871
0.4123507160693407,0.7759153200313449,0.3633110551163554,0.48479923885315657,1.01310867164284,0.43624755274504423,0.9118074588477612,0.6818504426628351,1.1064083017408848,1.161229832097888,0.42776408791542053,0.4699408821761608,0.7443766240030527,0.7395431511104107,1.098170488141477,1.2301868749782443,0.7588841207325459,0.835009797476232,0.7691107643768191,1.0972950421273708,1.1137924892827868,1.2498666942119598,0.8276537004858255,1.0637139808386564,1.104314124211669,0.9978412436321378,0.9210259690880775,0.5156417302787304,1.2034701071679592,0.44451035372912884,0.6394147500395775,0.5240345308557153,0.486674927175045,0.29722744040191174,0.780187014490366,0.41260189935564995,0.4912123642861843,1.2348263841122389,1.0907222712412477,0.9827577332034707,1.055520037189126,0.2696145214140415,0.6702057365328074,0.7007609875872731,0.4813110725954175,0.6510890834033489,0.4025402097031474,1.1551829129457474,0.8129070810973644,0.9178649475798011,0.28339453879743814,0.9823365975171328,1.1967640221118927,1.2401142455637455,0.5814636899158359,0.9085444826632738,0.8225915729999542,0.5413640830665827,0.43518880009651184,1.214312600903213,0.5711092706769705,0.5049552768468857,0.6076599173247814,0.8048250274732709,0.42322707641869783,1.2026430424302816,0.3544588442891836,0.503927974961698,0.5322155244648457,0.9376068152487278,0.43942124396562576,0.9705729363486171,1.0666017308831215,0.5037787724286318,1.1945577077567577,0.3804844804108143,0.43827375303953886,0.32910723984241486,1.1663711499422789,1.237153198570013,1.2399454331025481,0.8445439068600535,0.3787798844277859,1.1063652178272605,1.1251396369189024,0.8514888808131218,0.6242622444406152,0.9447266440838575,0.49698792304843664,0.9077705517411232,0.7577314609661698,1.0325552811846137,0.6582462545484304,0.45856222603470087,0.7311810282990336,0.5929152173921466,0.9134742543101311,0.32033520471304655,1.1426147744059563,0.7995994929224253
0.2619699938222766,0.918510970659554,0.4415208054706454,0.30368013214319944,1.1782373012974858,0.2826884398236871,0.8009795034304261,0.5631909715011716,1.2446056781336665,1.0715889753773808,0.2773273652419448,0.2697983421385288,0.5144200641661882,0.5584938107058406,1.2127996608614922,1.1196555579081178,0.9130110470578074,0.9594450406730175,0.8915194105356932,1.1526065757498145,1.141177186742425,1.1122629893943667,0.9486526707187295,1.1456818217411637,1.1817229399457574,0.7724828757345676,0.7538186106830835,0.6338349543511868,1.0839731246232986,0.28868181072175503,0.551801759749651,0.7236267412081361,0.33892486430704594,0.39760899264365435,0.9630239326506853,0.25955322943627834,0.31414835806936026,1.0256844144314528,1.1808125684037805,0.8700248813256621,1.1933554112911224,0.41187293641269207,0.5429534846916795,0.5692885769531131,0.3706258153542876,0.5555559629574418,0.3494656253606081,1.0007528997957706,0.9327835459262133,0.8393173236399889,0.49382502119988203,0.871169145219028,1.0102390311658382,1.0768277775496244,0.7455458827316761,0.7768767839297652,0.9557025814428926,0.7244114698842168,0.37341553810983896,1.0380174657329917,0.6880268985405564,0.6733781415969133,0.72745524905622,0.9582307226955891,0.3373711686581373,1.0429394580423832,0.42153596226125956,0.7310895705595613,0.7318904213607311,0.8479877784848213,0.25860685389488935,0.7941567208617926,1.1617198521271348,0.688423652201891,1.0520034125074744,0.2724100314080715,0.31604530196636915,0.4722999483346939,1.1163282077759504,1.0429625315591693,1.0363621786236763,0.8982538999989629,0.3306627292186022,1.2029547039419413,1.0754485884681344,0.9292760537937284,0.7252789549529552,0.7855063863098621,0.34070282336324453,0.8223499292507768,0.9500199444591999,1.2309713819995522,0.5252689700573683,0.2738594450056553,0.57965122256428,0.7189284944906831,0.8398669566959143,0.4523082096129656,1.0878657242283225,0.8928725747391582
0.7654422977939248,0.5413461504504085,1.178253254853189,0.8253257283940911,0.35570427123457193,1.1336735151708126,0.6522269025444984,0.831034142524004,0.6097288001328707,0.5776276737451553,0.9975866582244635,1.0560696991160512,0.9467825014144182,1.2350408993661404,0.6177915902808309,0.5351151563227177,0.5487885614857078,0.5859019514173269,0.47040462866425514,0.6063690148293972,0.6076590120792389,0.2891605766490102,0.501453991048038,0.3360864194110036,0.5234157564118505,0.4031573059037328,0.7429605145007372,0.9125520279631019,0.6496816091239452,1.0789565732702613,0.8167419033125043,0.8944269800558686,1.023689454421401,0.9822767917066813,0.5274701649323106,1.1970782093703747,0.8731324533000588,0.41296236496418715,0.5185099123045802,0.30381917115300894,0.3664168380200863,1.2247355123981833,1.2449834356084466,0.812964023090899,1.06478585395962,0.9383909944444895,0.7600703770294785,0.6647981703281403,0.7433075783774257,0.5432628747075796,1.1814550710842013,0.3366820942610502,0.463816000148654,0.2753371959552169,0.8333642650395632,0.5971030043438077,0.41507595870643854,1.1824380559846759,0.8039372470229864,0.42229759972542524,0.8152501499280334,0.8758264249190688,1.1689716055989265,0.43292267713695765,1.2108241990208626,0.7081269826740026,1.1544828321784735,1.1206660782918334,0.8991247164085507,0.5759330941364169,1.1405024100095034,0.7033136691898108,0.2859983453527093,0.9613005788996816,0.5327451294288039,0.766062131151557,1.2206957321614027,1.1500039473176003,0.3936376767233014,0.6553588341921568,0.4858175003901124,0.2719625262543559,1.084265049546957,0.623718922957778,0.40850636549293995,0.739760578610003,1.093030609190464,0.43616895377635956,0.8402368314564228,0.5278263734653592,0.5700618969276547,0.5289072850719094,1.1735786041244864,1.0929818442091346,1.0670727426186204,1.0743750091642141,0.4317450691014528,1.1028442159295082,0.41657360177487135,0.6998112527653575
1.0305628972128034,0.29524930473417044,0.8107659099623561,1.0749168070033193,0.6802885979413986,0.8548746509477496,0.39419426023960114,1.010992245748639,0.4864085465669632,0.4538600081577897,1.223665289580822,0.8942132676020265,1.074120033532381,0.8228783439844847,0.4032889185473323,0.4628054229542613,0.4760031020268798,0.26490184012800455,0.5631213672459126,0.34899136424064636,0.29540298134088516,0.517851434648037,0.4122733250260353,0.745327009819448,0.3521946221590042,0.5910058096051216,0.4651290914043784,1.125659010373056,0.327667074277997,0.9595590969547629,1.1862947521731257,1.2334636440500617,0.882662134245038,1.237234028056264,0.3740414762869477,0.8283122545108199,1.1156462412327528,0.5711745815351605,0.47328854352235794,0.5026699313893914,0.5920566460117698,0.8381796618923545,0.8163730716332793,1.1283780382946134,0.8569408599287271,1.0414418084546924,1.035898950882256,0.2968518156558275,0.26117104291915894,0.4246625192463398,0.9487585788592696,0.6030764942988753,0.5611717570573092,0.7049760315567255,1.1970737259835005,0.27015245985239744,0.6356965871527791,0.7708131521940231,1.0479238042607903,0.565015260130167,1.196664471179247,1.0983725897967815,0.7809584913775325,0.6121197398751974,0.8584788888692856,0.37082701455801725,0.7797367610037327,0.8891004454344511,1.0689532374963164,0.4889247799292207,0.9940825700759888,0.4850592836737633,0.6027841670438647,1.1946744220331311,0.373793950304389,1.1679327748715878,0.9391302494332194,0.8420277489349246,0.5501275220885873,0.32585587818175554,0.5981745040044188,0.5212842784821987,0.9331112150102854,0.36791978031396866,0.6744774961844087,0.25933628529310226,0.9461780916899443,0.5500626945868134,1.0768823781982064,0.44404732529073954,0.290081680752337,0.4631947726011276,0.8263930780813098,0.9908663751557469,0.8261820767074823,0.7889114283025265,0.6563014332205057,0.9486686568707228,0.7331792991608381,0.42090023774653673
0.5281759342178702,1.1646016174927354,0.5748879006132483,0.5540890907868743,0.8458403386175632,0.690417816862464,1.0590402940288186,0.27446821611374617,0.8673716047778726,0.9599135257303715,0.5033738100901246,0.6860388070344925,0.38734208419919014,0.3768762955442071,0.8100651707500219,0.8755890857428312,1.1098199738189578,1.1394500909373164,1.0488027017563581,0.8964343694970012,0.9539220947772264,0.8209648411720991,1.1056986767798662,0.8029692871496081,0.9426667355000973,1.2098394045606256,1.03848812635988,0.4217102415859699,0.8781618308275938,0.6580329146236181,0.45273001678287983,0.3984826495870948,0.6919766645878553,0.6328821526840329,1.1806923616677523,0.6408371152356267,0.5720730349421501,0.988721452653408,0.8276040200144053,1.0773943969979882,0.9810145972296596,0.5250580441206694,0.3933725794777274,0.38085833098739386,0.5823499523103237,0.45546532422304153,0.5735741164535284,0.8827987965196371,1.0717713693156838,1.1932435184717178,0.6366167357191443,1.075546519830823,0.9825945198535919,0.8815887300297618,0.3514428362250328,1.105749943293631,1.2357104616239667,0.3225598242133856,0.617466090247035,0.9571060016751289,0.3234580997377634,0.33389816526323557,0.3382547916844487,1.027976962737739,0.7202168758958578,0.8802394354715943,0.5467717749997973,0.2747689038515091,0.3001523893326521,1.216061556711793,0.6240202346816659,1.0133876726031303,0.976583051495254,0.4687107764184475,0.8535319399088621,0.6693978514522314,0.5976112317293882,0.535174342803657,0.960326636210084,0.9934275969862938,0.9226145651191473,1.1449930239468813,0.6868336535990238,0.9471302218735218,0.8414578679949045,1.073824342340231,0.36040503717958927,1.1657542111352086,0.5764025617390871,1.1414672480896115,1.15859754383564,0.7923189252614975,0.4750039819628,0.6738188471645117,0.339096250012517,0.3865903792902827,1.068420646712184,0.6064828522503376,0.7789828795939684,1.2361683072522283
0.6181840868666768,1.2304154820740223,0.542063026688993,0.5700933961197734,0.7869696309790015,0.6693404037505388,1.0853245025500655,0.3663752172142267,0.7895243819803,0.8916081422939897,0.6206418816000223,0.7090428676456213,0.47105324920266867,0.47846596222370863,0.8382695186883211,0.9478739835321903,1.034407234750688,1.1938231261447072,1.099330355413258,0.9455203069373965,0.92164087574929,0.7662140289321542,1.0387638490647078,0.8550707213580608,0.9028951665386558,1.141249019652605,1.0803106436505914,0.46306691877543926,0.9953422583639622,0.6999588692560792,0.4081634422764182,0.48602732084691525,0.6627778438851237,0.6962410751730204,1.229582422412932,0.7114700162783265,0.528840659186244,0.8917662957683206,0.766504842787981,1.0452591851353645,0.8896399606019258,0.5985328303650022,0.48609305173158646,0.43763232231140137,0.5343931317329407,0.4301511086523533,0.5605431916192174,0.9701674412935972,1.0209207581356168,1.1588718201965094,0.7335098469629884,1.0438766898587346,0.9210692765191197,0.9516937574371696,0.27440063655376434,1.0416642213240266,1.1842670505866408,0.2881177682429552,0.5399684943258762,0.8790202494710684,0.2716694511473179,0.3028214555233717,0.27426179964095354,1.063123483210802,0.6447465140372515,0.999363380484283,0.5850641671568155,0.3289788756519556,0.35991463251411915,1.1512815924361348,0.5168837839737535,1.1025071879848838,0.9013726264238358,0.4120702864602208,0.7505468484014273,0.7064754143357277,0.5235322257503867,0.624300709925592,0.9174259137362242,0.894085118547082,0.9915265422314405,1.2280256114900112,0.719348949380219,0.8843142502009869,0.7722058007493615,1.0306776547804475,0.3038110798224807,1.2215309189632535,0.5512094581499696,1.220790259540081,1.2486150758340955,0.8594986479729414,0.40185692720115185,0.7415511161088943,0.27139970008283854,0.48085801396518946,1.001130424439907,0.5000195102766156,0.8134490437805653,1.1328024063259363
1.1197089022025466,0.3566076699644327,0.8374197958037257,1.0586673701182008,0.7494095368310809,0.7548797717317939,0.49272883497178555,1.0990169001743197,0.4085550671443343,0.3976536728441715,1.1542564136907458,0.9952507754787803,1.036249882541597,0.7839116118848324,0.49519800301641226,0.3944577658548951,0.42591227125376463,0.32028194423764944,0.5204369714483619,0.3052726313471794,0.329514660872519,0.5727188205346465,0.4820825047791004,0.6627091839909554,0.2983372835442424,0.5268061431124806,0.4151586079970002,1.239586723037064,0.3041999265551567,0.9331352263689041,1.203773034736514,1.131515135988593,0.9744956335052848,1.17387515027076,0.2940233666449785,0.7739756731316447,1.033378891646862,0.54465376958251,0.4328156765550375,0.5973052754998207,0.5588027369230986,0.7881121374666691,0.7821252197027206,1.1940021757036448,0.776266461238265,1.062941319309175,1.0804852601140738,0.32173953391611576,0.33533577993512154,0.45857359655201435,0.9213835457339883,0.5080526098608971,0.6246424606069922,0.6502180155366659,1.1785332467406988,0.3303276402875781,0.6944374879822135,0.8672687448561192,1.0954226208850741,0.5181776080280542,1.1449373457580805,1.00709720980376,0.8410223452374339,0.5456887939944863,0.7760541625320911,0.2517030546441674,0.8501460449770093,0.9452611692249775,1.0051803393289447,0.4252853523939848,0.8967517986893654,0.3964299401268363,0.5256511941552162,1.1849090494215488,0.2698089461773634,1.2089175302535295,0.9319142419844866,0.7553122779354453,0.5776169048622251,0.2884643217548728,0.5342588415369391,0.6023447085171938,0.9729530988261104,0.3055834025144577,0.7438355255872011,0.34130142349749804,0.8896128563210368,0.6173166343942285,1.0517214629799128,0.4262630082666874,0.36520663276314735,0.376199571415782,0.8006550809368491,0.921879063360393,0.7508217850700021,0.8128670435398817,0.7257886193692684,0.9124870589002967,0.6753690913319588,0.4620789382606745
