Replicate_1,Replicate_2,Replicate_3,Replicate_4,Replicate_5,Replicate_6,Replicate_7,Replicate_8,Replicate_9,Replicate_10,Replicate_11,Replicate_12,Replicate_13,Replicate_14,Replicate_15,Replicate_16,Replicate_17,Replicate_18,Replicate_19,Replicate_20,Replicate_21,Replicate_22,Replicate_23,Replicate_24,Replicate_25,Replicate_26,Replicate_27,Replicate_28,Replicate_29,Replicate_30,Replicate_31,Replicate_32,Replicate_33,Replicate_34,Replicate_35,Replicate_36,Replicate_37,Replicate_38,Replicate_39,Replicate_40,Replicate_41,Replicate_42,Replicate_43,Replicate_44,Replicate_45,Replicate_46,Replicate_47,Replicate_48,Replicate_49,Replicate_50,Replicate_51,Replicate_52,Replicate_53,Replicate_54,Replicate_55,Replicate_56,Replicate_57,Replicate_58,Replicate_59,Replicate_60,Replicate_61,Replicate_62,Replicate_63,Replicate_64,Replicate_65,Replicate_66,Replicate_67,Replicate_68,Replicate_69,Replicate_70,Replicate_71,Replicate_72,Replicate_73,Replicate_74,Replicate_75,Replicate_76,Replicate_77,Replicate_78,Replicate_79,Replicate_80,Replicate_81,Replicate_82,Replicate_83,Replicate_84,Replicate_85,Replicate_86,Replicate_87,Replicate_88,Replicate_89,Replicate_90,Replicate_91,Replicate_92,Replicate_93,Replicate_94,Replicate_95,Replicate_96,Replicate_97,Replicate_98,Replicate_99,Replicate_100
1.209406893892454,1.6807848345080703,3.4137978958989006,1.0845323088801144,1.8589344345817918,1.0681170868317933,1.0012071249828924,1.2026253162992004,1.5739398485251224,3.0871737046202967,1.0385400833701541,2.1121626502064883,1.0034859763635657,1.0335072617842067,1.558883194323351,1.448004944799105,1.8685588725643223,3.0457592059945147,1.2308000363405178,1.1121504618421711,2.4156334350630164,1.244351259678283,1.1728672237392443,1.401960742102964,1.4329531379839926,4.054890834963433,1.060371476313648,1.1421467182894502,2.4180086881100418,1.7077719193790075,1.1636934810478956,2.3124095975870746,2.7024541822457104,1.9463516860665464,1.2996912953160344,1.1522256203430532,1.1389325315935879,1.3492946039174254,1.3369253388871218,1.6869760740396549,1.274601534013529,1.0458912176526078,1.6362826871043716,1.2049312928675997,1.042291558998889,1.1131603842122986,1.2894954648368464,5.714582596311122,1.515311899452682,1.0213003511520982,2.6895708247367813,1.2488908404121886,1.434522394720687,1.4015497305202926,3.3237531932961564,1.572881939991012,1.0731256523661548,1.2414804187073145,1.5773329009922878,1.2757701670882824,1.0667805039949818,1.5200266292024318,1.9088039982865646,1.019925400581076,9.04818951031539,1.1716922515507824,1.2790163641564731,2.648751576694165,1.0408608583116679,1.4555604600510292,3.958185229862781,1.4389412156336538,1.1668752481784945,1.1338009510825473,1.2028967514445665,1.3138750327630162,1.1537650270572246,1.1367079324870717,1.5560188977874763,1.4901319360918273,1.039670137764388,1.1379760651821478,1.768949900871524,1.6409653778526705,1.477534920704203,16.017320666012907,1.704572361503029,1.4154996540221914,1.3743074506327024,1.57528554959389,5.295688148970569,1.1339293514474698,1.947545019131513,1.7374182477442006,1.6938050682369346,1.391083335062412,1.3157172048303918,1.433997506553094,2.971925224070589,1.2293339567511068
1.4349291284544303,1.0645008784281045,1.5297053341415996,1.1990401923742795,1.4877947573217554,2.6566769836472846,1.3989766533106638,1.0026340719768194,1.110074542242505,1.3960624732414526,1.0495651081901116,1.1237821741582623,1.2513270276169397,2.5324044191550854,1.2338717796211205,1.0493026975253337,1.1208584779034843,2.7148997314109278,1.077085514997227,2.4891998940891233,1.3050807539088813,3.07134392155047,1.2733597056108437,1.1952328128035155,1.0282748797296233,2.139322877178722,2.4424939641968755,2.708553848281888,1.1292231207696106,2.1342450427461706,4.266728564404943,1.051122482579364,1.2450149566604969,1.4309811210820613,3.8767554090513165,1.6693957942889286,1.700456664296015,1.5064599271309413,1.0733250570624786,1.1080537607681635,3.077384274072057,1.09758496221488,1.1558829544798297,1.009062619754626,1.469374303732666,1.0028700283519363,1.1076869677289132,3.678823530189178,1.505317138338555,1.2791110496881415,1.0129808674524285,1.2883195625825081,1.4243755174163173,7.348394609036303,1.1758161817474029,1.2919047078182124,1.2101831484705603,1.062898994585792,2.440173239216577,1.0035115781411545,1.0113972040149548,1.2140965763130411,1.4869499950308995,1.5557182549164381,1.0136816093883163,1.7220396427389806,1.0764196253475435,1.0681821190539817,1.0683176581679092,1.3024327554947053,2.0419060402563654,1.8727290786450972,1.5087970673746027,1.9658833378464242,1.134226117350728,1.3450990924069284,2.7229688334853366,1.1673961004320805,1.3178860731125652,1.1639081661604136,1.1675893969567992,1.9366167826969978,1.7522977971701634,1.9104223635710997,1.6153120317477387,1.3135163965037422,1.7178164259930757,2.387678708662413,1.651105058641492,1.2017241331523973,1.7575283007953733,1.1351090767496395,1.5581824922509562,1.3014069132549175,1.9730573212971945,2.855413454586755,1.447089605880382,1.0305728242114147,1.0311452947675208,2.2043346482530133
1.3559774714641077,4.5574241832292595,1.8757207020089999,1.5853267800924522,1.9167430285416243,1.2716795666343703,1.057887528640344,1.096419261225912,1.4100135758430827,1.263484897144236,1.8331855577703982,1.2472318634099309,1.1133076468595489,1.4038151110461397,1.3147076818394492,1.0749630102225383,1.121695241163016,1.3149842508809886,2.3756018384677686,1.162303775288759,1.008138511146611,1.1634823995196582,1.0197219217470284,1.0806407312546649,1.0425270414967296,1.0641555085961443,1.261907071329529,1.2267540190425352,1.0267209999087175,1.467412642958435,1.6127521896252381,1.010847540589249,1.2133141132751102,3.34600160751405,1.044263298678386,1.7878345555667705,1.347850343278565,1.0883616832258456,1.0272151181275584,2.376622459137619,3.2734568259901713,1.3337405218173397,1.1006848286176119,2.9238920578352263,1.1973911399231296,1.4296225029068539,3.040347470911808,1.5157912750535942,7.017766015810841,1.0511964552033854,1.1283718889605077,3.670809786479411,1.1996389201290862,1.1876165446255427,2.5017161562157066,1.202390620958773,3.171252702020025,1.0951103714321109,1.329377419718187,1.5055645556819202,1.1598945211427614,2.925873544190079,1.0005231749389212,1.009985471620385,1.3157675555187982,3.0700714466817214,1.0524428461583155,2.51136473504505,1.3152098260147176,1.570555892688957,2.772553910869748,3.0286172124943684,1.36022074353566,2.494224894426842,1.0483324666047045,1.1001089834090425,1.1990756605569266,1.1974147295437352,1.1745096569123925,1.1076005090499301,2.092998118843217,1.1061047995465119,1.3552038941518612,8.53170283448458,1.0255249057292195,1.9530468840898534,1.1564588030863563,1.2334927526148094,1.137706972954042,2.722074836577609,1.578741091675128,1.5726870668994215,3.534686568944482,1.1512488704190638,1.9575173437733262,1.276578025748739,1.1882326845311493,1.804316644502558,1.2904282689830395,1.0323066739723972
1.8340844882335603,1.3265798104610407,1.5584979732816135,1.0075175997910462,2.6898664036084186,1.5289301719730841,2.008521404303354,1.8218989897876998,1.1295753873116157,1.77660174345801,1.6339815352716944,2.1908446921502565,1.4941348738379703,1.7403172067262516,1.4790902765421823,1.374485134684784,1.0175054256868237,1.37586567231097,1.1419924568439865,2.841041565830258,1.0916485545381454,1.0617333515525667,1.1396641118477866,1.0205418502322112,1.0383509019921808,1.1607452552942714,1.2149602918843727,1.264797155723093,1.9503364693622685,1.116391045383661,1.0193046747575307,1.1227523752925332,1.0248222426316544,2.213085657237504,1.0586110138742455,1.1692021769508631,1.115509039576221,1.1544684935418699,1.2645256455257823,1.4277448535688027,1.157616276349856,1.046823219375973,1.345747769578788,4.855444469298155,4.817991846398634,1.050371574578119,1.0277815491839213,1.5504987096354579,1.294993639358444,1.7840611874718728,4.927373201573192,1.144638618595038,1.3351719026624804,1.2696942096312578,3.407461582215741,1.130657405275026,1.0755170710920094,1.3248525441650836,1.9520603103835574,1.6757191819754502,1.10273643108011,1.2682265132023465,1.1295920610640722,1.003217447648686,1.529626900803914,1.787747180071403,1.1340923560072125,4.5292847238462395,1.0539177370143644,2.293757517236607,1.6138448153673026,1.3303898296069943,1.2548759834361096,1.0028188408171888,5.769426042547086,2.0400127162583015,1.9711484692012606,1.1402921248339244,1.2002434147804666,1.755110215903509,1.1870750501179563,1.0012718161111311,1.823714043418524,2.5659673388277264,1.028085089025211,1.3521254385893695,1.2128703103295053,1.3836326253438092,1.0559576048049468,1.1939509490528275,3.1348738847248736,5.388535730279976,1.9520696085111473,1.1725478184405405,1.0220172525488227,2.0640132869045007,1.1518366791786192,1.828394401438231,1.1123277353116041,1.632657421237112
1.04858495980834,1.0310167041478366,1.2773760765794635,1.2517368917895664,1.9969264480033908,1.9808827497746504,1.670798170797111,1.0139164139878742,1.212263639700974,1.0906748855721937,1.350251629704602,7.372562302084942,2.632346742220449,1.1107267320060052,1.3027667913056626,5.93050247847691,1.0256239609118616,1.3060537768421427,1.3280983916344624,1.1071172408937484,1.370178821855114,1.129511382021318,1.04205278782289,2.072162142599647,1.9666527146404191,1.3893201897570269,1.3398130422420098,1.2028416334882066,1.6542951699406423,1.2316558147403152,1.9504403674621802,1.3904291177397181,1.239868880229491,1.927116362278737,1.808930614746796,1.221515249083167,1.4376781511593801,1.5645013748621808,1.679976408706184,1.0468673636605876,1.3694714187234978,5.024638512456503,16.9671275897958,2.535427221278544,2.0044790830713985,1.251707666074366,3.4576738394211404,1.0494794851048574,1.9979603027481638,1.2828210233426462,2.3414961550970212,2.3007827408008477,1.9629996944979364,1.4403896172898003,1.0699828524696287,1.3495436378844796,1.088534449051321,4.748875624077186,1.0713736339064361,1.3144581228980428,2.13534131398269,1.0502246970945228,2.4901611218342268,1.0693185845016289,2.1526631104062783,1.4503564622458167,1.3716705360558399,1.1080916355619932,1.3132674618494617,1.3334193978406952,1.4133997178299043,1.0244183527213515,1.0448946852546896,1.278882619188688,1.6237636180378083,2.952339012608751,1.1393744412434028,4.58400199483723,1.319208305849391,1.7567036123349449,1.290586156929287,1.088342931618794,1.2017511527120417,1.169031495110346,1.9384142140020248,1.5275492994685271,1.1972899446846699,2.5922528610592117,1.1130673181079516,1.4881761237595967,2.6175713556117457,1.069499085487418,1.0277287755426767,1.5530577881902163,2.0069226699268485,1.1508051350509483,1.7701490448625696,1.4285648638707296,1.015863930545457,3.9103814825867538
2.302574422628773,4.269903716128213,1.335648979981473,4.329503183024057,2.623515532825995,1.162110446878589,1.4539078240696168,1.7439030682704324,1.6229298434951234,3.072909483510252,1.0441033999015832,1.0856895471291117,3.7911989586667247,1.856128782906891,3.77229322844528,1.0259982131878336,1.4353914999856208,1.1641160281594263,1.132961269865085,3.8957466653185744,2.6654954292561257,2.0564721124290464,1.2169095341784606,1.789031255720601,5.804178592083972,1.1894935925664862,1.139410751460943,1.0696204850213151,1.145804573624802,1.174044059314604,1.0213868507967796,1.4186389910989237,1.4337463683962888,1.5945056798988395,2.731697977468378,1.8646618503389893,1.031591468622218,1.1960214521659742,1.2585959784875584,6.76610903078564,1.7273293059518473,1.03525707960922,1.3795315319849226,1.065681384849864,1.139038257016043,1.4286110428211178,1.3098303977148062,1.0846457705119998,1.1570829066978947,1.001598146923562,2.212766511188932,1.2627518857177866,1.8305244186111778,1.2431798601371924,4.30139092069433,1.4028165027847666,1.381889249005152,1.2191126559937966,1.183147159591362,1.3467802956978476,1.0056579321776897,1.4644667705227088,1.5259164772395455,1.250344046839372,1.3452599419663251,1.2912674335224295,1.5416239076748708,1.1371471957687296,1.2368980665387976,1.0521066378247959,1.5308046608669563,1.0415110445041607,1.5109080985838133,3.7357588723506434,2.0576674213507964,1.013494351579682,1.4432085818922251,1.0112251912923969,1.189498832512132,1.0032371009927554,1.558858752007124,2.437053614078713,2.2853231264448923,1.0385940563242142,1.0808006005432582,1.312868648489994,2.8814841879881383,1.0980835648493303,3.755905719069551,1.6087228793843498,1.134532779293508,1.0092962593882762,1.291779250377372,1.0392967565681746,1.089436849356608,1.971594277778669,3.1388280399146122,2.084972600661687,1.02230401822954,1.3075813648720394
1.2861108957368954,4.921272423660443,1.6655819294112366,1.4154312201768462,1.1370232465020342,3.265147355945783,1.4804803293503426,2.5411221530584194,1.146060820711151,1.5672913862923796,1.0083659199119654,1.471171104307383,1.6560088559838964,2.733157271260063,1.0455335828260333,1.1493901188327311,3.6523577190451264,1.4491987865499933,1.2082272612451583,1.1311099998037675,1.2405703220976358,1.2455131876421688,1.0901856195839597,1.2695653035293206,1.0910423497251591,1.6064419196924355,1.2657288324085694,3.180343335480973,1.027711537909057,1.2142236005838953,1.2098515441153543,4.426329952170835,1.2656464178058815,1.467454496495004,1.3133615684566888,1.0919507779360405,1.0172968969653673,1.5335103919253001,1.3088329350864987,1.1581188703232395,1.0520154219767512,1.0305534161235717,1.1141381886757158,1.3372032464550747,1.090172954400048,1.6201062599809677,2.2189178174794346,1.0364869058523967,1.3405616608701654,2.219726679736699,1.0859577397633553,1.2745709208696663,1.4764455346740248,1.6624707204495361,2.579897184928138,1.3507263218944048,1.320607497708907,1.3442240550590292,1.1150514713347115,2.0977585192559305,4.054937166361724,1.0902913901813782,2.348939290035047,1.3812245843195254,1.4165535510781748,1.5538356638360267,1.4596297163189889,1.6628319840620163,1.0461700250149557,1.0858619345574272,4.056183263230526,1.0103156909514002,1.8198993146432374,2.528678635328717,1.3851397171975777,1.6907619618542367,3.0575955245002446,1.0360995815054166,1.1310779255337324,1.2483839883378345,1.8051458150392823,1.0213493174415225,1.7401875703693497,2.5843246868359016,1.0942327436976362,2.0323507975088386,1.3222627349005447,1.5008065828450874,1.1975039144328445,1.004975793374927,1.3313262852851633,1.0160620809163048,1.2128351463681668,1.1177578426529864,1.477925683413847,5.910789948540707,1.072609422040042,1.2608164880791903,1.0067468584460604,1.3982216595226695
1.3828280920547684,1.1237746598611704,1.2958954368238282,1.0436316878154415,2.9351999035719207,1.0033989747873149,1.1680463519005047,1.1997792366756568,1.3632845675026626,1.7074212526881938,1.1604481859004596,1.9610205736596233,1.6672278181805393,1.6839765356592313,1.366874422520467,1.0257016231098428,1.107176587688295,1.4249757182945515,2.137687152861967,1.0352843120711774,1.0653604392829163,1.4686755044632431,1.8417292759285253,6.3611604099839525,1.3235842038023142,1.644175043842485,1.2872088251138396,1.1286520715854569,1.0593612032873867,1.5041105613952872,1.3407303613430555,2.996408508439392,1.3954280491548425,2.1897462961213896,1.373412643798074,1.010406779438777,2.9207352983377772,1.0355998722923976,1.3644989918438104,1.0861705262933068,1.0897070432518865,1.170355721467401,1.5468230049336547,3.2330846281571,1.0716083137873893,1.0391699937157886,1.9319286978720482,1.350128463068842,1.7161442804626887,1.2197593516723482,3.0730970727158216,2.5817144494459274,1.3287019564299016,1.1744590354657545,1.341920537743345,1.1719308501814214,1.0345213040051136,1.8047530086065977,1.1596505110817508,2.0086696599898977,1.792330010947009,1.2991013166056944,1.090215996411593,1.6362812300101537,1.3437671919286442,1.0608954937522597,1.742639756185895,2.010635701233511,2.6400847123415123,1.1086617062026114,1.357683887433092,1.1066676897092367,6.123775590586064,1.1314929219035323,1.410359257036601,1.0169895239674185,1.3411840332894607,1.7888411559902682,1.427806160394408,1.2453694292486044,1.1526824982318573,1.7618114587886557,2.868880816047382,1.2386359982510717,2.629177512973698,1.878987374250325,1.1003619898809052,1.032424124307635,1.0200712695254945,1.1404917034157278,1.0140138919879917,1.0990351670794292,2.0288116408200523,1.1174405572046622,1.4100803426535096,1.00056885224097,1.5851195809472882,4.391259062991717,1.017298250275379,3.8910823384793027
1.0282522442873603,1.1498081867083771,6.1742186195766315,1.511675700603979,1.0729715760442098,1.0716706931863766,3.1540508464981523,1.5774503797466553,2.5355519243666182,1.202953804442781,2.054269995641461,1.004560080998373,5.083240867415875,1.0714835901477098,6.772141784504766,1.671657244370231,1.138946202280085,1.451509387983526,1.9014535931740661,1.119976955547191,5.805965816431417,1.8198730235828517,1.027395925192936,1.262614233253462,1.1922530855248135,2.4447281108478633,1.5822568481249024,3.3412170410269826,1.186860350357851,2.527913908654405,1.1698275149978996,1.8012321802462496,1.2227476637891783,1.5251282115946951,1.0032928639413592,2.097193876877668,2.49508008988001,1.2431793891177234,1.3031637224721242,1.9814400055236663,1.2414195074019378,1.656709097396445,1.0919145558293881,1.2695311656979946,2.823331666399361,1.3877849146010015,1.18170445546324,1.3289751538760601,1.473000063841677,1.0514126980876541,1.247125174234219,1.204146591906071,1.0226380015524483,1.2253021396426222,1.8353960718631332,1.201210019836099,1.1758088809098557,1.5824081998022084,1.4611371657113694,1.2492887183295558,2.035513166345349,1.9715264289815715,1.5378037110228926,1.2193829394370543,1.189783196178012,1.1979145634574644,1.0746835654270563,1.2805624009180245,2.1043696786138293,14.948038756089584,2.1154606678618157,1.9264172343091661,1.2365787348938433,1.2254478017186874,2.092933490706407,1.1826699281237738,1.0365591534656464,1.4995021057051212,3.645274962927866,1.0217769914128227,1.0246956100514262,1.4059203265291291,2.7967268292628824,2.0086565513034955,1.3444220333495343,1.1240756374661487,1.0235617731805475,1.3369153727938825,1.4362297281873908,1.853676940199976,3.4148519534746478,1.074477409900698,4.97511002435019,1.0363626475694474,4.314378070515601,1.1940181934248977,1.0110785843783308,1.6562315752346852,1.9335491328732723,1.0082273611292292
1.057673467306416,1.6644409658000687,1.3246296614412532,1.902599388450713,1.0705591681015656,2.7962367036641673,1.1159528621124204,2.1220066112733207,1.7594052393937947,1.1336736798769889,1.3699823324089022,1.0462439772670975,1.588663230903662,1.089363398156174,1.197036643341511,1.3053277951208246,1.0792096039431658,1.564978271714431,1.1108869210057766,1.0734846177182094,1.8986590335733462,2.2400375986289465,2.9002277205540277,1.2446562016764073,3.8984408510420425,1.2107869120342736,1.469803843298041,2.5495716626264855,2.1689940840811843,1.0074789603996828,1.001829675813649,1.2451901971693367,1.7356466299199664,1.3562449320715724,1.0533613484501863,1.017274233097098,2.304409817648464,1.1184737911159306,1.4995324244942445,1.1600069088548153,1.0751557013480175,1.0736874697369447,1.6321226934466802,4.015758704403006,1.9481941999184484,190.930644045338,2.0813434620359312,1.0393987101389381,1.03331305773904,1.3643051386776752,2.855291719953086,1.069677775318955,1.5831195222850316,3.174821209658689,1.409050139741416,1.0442498344661755,9.441515427595343,3.6882343742960884,1.2955744383330918,1.7900030761291563,1.3141651501497993,1.1601009046090685,1.0582411025753045,1.1096747181414737,1.0148502588413564,1.0291545175233598,1.028054224339418,1.1401652110787182,1.2173243193044998,1.3064878892006164,1.5254672660108044,1.903717388498211,1.6265916069493944,4.742051550338639,1.1723522888985758,1.38678002623513,1.4677677758164964,1.3877346157402775,1.2754264853598558,1.7174649684405572,1.038253183660377,1.901474175924049,1.6407028942467363,1.0991681801236766,1.1619112045798465,2.4881066914906813,1.029245207053311,1.0154747285855903,1.2555047802751262,1.1749411128037512,1.3221889898995856,1.3904147355496579,1.1869441980926005,1.6268335815289916,1.4615972544800047,3.546301830829089,1.0583592515684759,1.0452376288364293,1.0797325940160025,1.8001075173321233
